date,sell,buy,sell_ma7,sell_ma30,sell_ma365,price_change_pct,sell_volatility_30,day_of_week,quarter,month
2024-02-15,10440.0,10120.0,10557.142857142857,10560.333333333334,10006.328767123288,-0.2865329512893977,71.99058048313674,3,1,2
2024-02-16,10400.0,10080.0,10521.42857142857,10554.333333333334,10008.90410958904,-0.3831417624521105,77.57902904305985,4,1,2
2024-02-17,10440.0,10120.0,10495.714285714286,10553.333333333334,10011.753424657534,0.38461538461538325,78.88592083435749,5,1,2
2024-02-18,10480.0,10160.0,10480.0,10554.666666666666,10014.876712328767,0.3831417624521105,77.2248545551046,6,1,2
2024-02-19,10480.0,10160.0,10464.285714285714,10553.666666666666,10017.835616438357,0.0,78.0134088100271,0,1,2
2024-02-20,10510.0,10080.0,10460.0,10553.666666666666,10020.876712328767,0.2862595419847347,78.0134088100271,1,1,2
2024-02-21,10510.0,10190.0,10465.714285714286,10553.666666666666,10023.86301369863,0.0,78.0134088100271,2,1,2
2024-02-22,10530.0,10210.0,10478.57142857143,10556.0,10027.068493150686,0.19029495718363432,76.13961767337679,3,1,2
2024-02-23,10540.0,10220.0,10498.57142857143,10557.666666666666,10030.27397260274,0.09496676163343043,75.186358509273,4,1,2
2024-02-24,10500.0,10180.0,10507.142857142857,10557.0,10033.452054794521,-0.3795066413662229,75.61928234390156,5,1,2
2024-02-25,10540.0,10220.0,10515.714285714286,10558.666666666666,10036.82191780822,0.3809523809523707,74.63628281728383,6,1,2
2024-02-26,10540.0,10220.0,10524.285714285714,10558.333333333334,10040.246575342466,0.0,74.69862821771984,0,1,2
2024-02-27,10540.0,10220.0,10528.57142857143,10558.333333333334,10043.671232876712,0.0,74.69862821771984,1,1,2
2024-02-28,10570.0,10250.0,10537.142857142857,10559.333333333334,10047.150684931506,0.2846299810246755,74.64552245866105,2,1,2
2024-02-29,10530.0,10210.0,10537.142857142857,10557.0,10050.520547945205,-0.37842951750236553,74.42422668311117,3,1,2
2024-03-01,10600.0,10280.0,10545.714285714286,10556.0,10053.86301369863,0.6647673314339908,73.60659640698242,4,1,3
2024-03-02,10630.0,10310.0,10564.285714285714,10555.333333333334,10057.287671232876,0.2830188679245227,72.81215005436847,5,1,3
2024-03-03,10830.0,10500.0,10605.714285714286,10561.333333333334,10061.150684931506,1.881467544684856,86.92975100236714,6,1,3
2024-03-04,10830.0,10500.0,10647.142857142857,10565.666666666666,10064.876712328767,0.0,96.76431849329542,0,1,3
2024-03-05,10830.0,10500.0,10688.57142857143,10572.333333333334,10068.602739726028,0.0,107.62909917231953,1,1,3
2024-03-06,10970.0,10640.0,10745.714285714286,10583.666666666666,10071.972602739726,1.2927054478301114,129.57445824708444,2,1,3
2024-03-07,11020.0,10680.0,10815.714285714286,10598.666666666666,10076.246575342466,0.45578851412944044,152.0375029359284,3,1,3
2024-03-08,11140.0,10800.0,10892.857142857143,10617.0,10081.013698630137,1.0889292196007316,181.30085493494968,4,1,3
2024-03-09,11160.0,10820.0,10968.57142857143,10634.0,10084.712328767124,0.17953321364452268,206.64145192898192,5,1,3
2024-03-10,11210.0,10870.0,11022.857142857143,10652.666666666666,10089.479452054795,0.44802867383513245,231.88780481762225,6,1,3
2024-03-11,11210.0,10870.0,11077.142857142857,10672.333333333334,10093.835616438357,0.0,253.07329364073982,0,1,3
2024-03-12,11210.0,10870.0,11131.42857142857,10693.0,10098.191780821919,0.0,270.81167906387003,1,1,3
2024-03-13,11210.0,10870.0,11165.714285714286,10713.666666666666,10102.328767123288,0.0,285.91635301201893,2,1,3
2024-03-14,11130.0,10790.0,11181.42857142857,10733.333333333334,10106.027397260274,-0.7136485280999083,293.7431828509719,3,1,3
2024-03-15,11210.0,10870.0,11191.42857142857,10758.0,10109.972602739726,0.7187780772686336,301.82662298906814,4,1,3
2024-03-16,11160.0,10820.0,11191.42857142857,10782.0,10113.534246575342,-0.4460303300624413,304.2843497740251,5,1,3
2024-03-17,11100.0,10760.0,11175.714285714286,10805.333333333334,10116.712328767124,-0.5376344086021501,300.80046466119705,6,1,3
2024-03-18,11100.0,10760.0,11160.0,10827.333333333334,10119.232876712329,0.0,297.2742067908901,0,1,3
2024-03-19,11110.0,10770.0,11145.714285714286,10848.333333333334,10123.315068493152,0.09009009009008917,294.12738658682633,1,1,3
2024-03-20,11160.0,10820.0,11138.57142857143,10871.0,10126.027397260274,0.4500450045004545,290.9479157088794,2,1,3
2024-03-21,11190.0,10850.0,11147.142857142857,10893.666666666666,10129.013698630137,0.26881720430107503,288.3303102628356,3,1,3
2024-03-22,11420.0,11070.0,11177.142857142857,10924.0,10132.931506849314,2.0554066130473725,294.37953452134167,4,1,3
2024-03-23,11250.0,10910.0,11190.0,10948.0,10135.86301369863,-1.488616462346759,290.4740477460417,5,1,3
2024-03-24,11240.0,10900.0,11210.0,10971.333333333334,10138.794520547945,-0.0888888888888939,284.62598971838025,6,1,3
2024-03-25,11240.0,10900.0,11230.0,10996.0,10141.890410958904,0.0,274.24630258754667,0,1,3
2024-03-26,11280.0,10940.0,11254.285714285714,11020.666666666666,10145.09589041096,0.3558718861210064,264.93894330268836,1,1,3
2024-03-27,11340.0,10990.0,11280.0,11047.333333333334,10148.739726027397,0.5319148936170137,254.96359893482096,2,1,3
2024-03-28,11370.0,11020.0,11305.714285714286,11075.0,10152.657534246575,0.2645502645502562,242.75360006602915,3,1,3
2024-03-29,11500.0,11150.0,11317.142857142857,11106.0,10156.90410958904,1.1433597185576128,235.30757568044262,4,1,3
2024-03-30,11650.0,11300.0,11374.285714285714,11143.333333333334,10161.589041095891,1.304347826086949,229.54728058329505,5,1,3
2024-03-31,11650.0,11300.0,11432.857142857143,11178.333333333334,10166.191780821919,0.0,223.82387369756344,6,1,3
2024-04-01,11650.0,11300.0,11491.42857142857,11212.333333333334,10170.931506849314,0.0,214.95281492430618,0,2,4
2024-04-02,11790.0,11430.0,11564.285714285714,11244.333333333334,10176.054794520547,1.2017167381974225,227.18188571189077,1,2,4
2024-04-03,11810.0,11450.0,11631.42857142857,11277.0,10181.232876712329,0.16963528413909135,235.84258338591613,2,2,4
2024-04-04,11960.0,11600.0,11715.714285714286,11314.666666666666,10186.767123287671,1.2701100762066098,251.69403063578415,3,2,4
2024-04-05,12090.0,11720.0,11800.0,11352.0,10192.356164383562,1.0869565217391353,280.25111891907255,4,2,4
2024-04-06,12020.0,11650.0,11852.857142857143,11385.333333333334,10197.671232876712,-0.5789909015715522,298.2909171674375,5,2,4
2024-04-07,12240.0,11870.0,11937.142857142857,11422.0,10203.753424657534,1.830282861896837,332.7150587891305,6,2,4
2024-04-08,12140.0,11650.0,12007.142857142857,11454.666666666666,10209.561643835616,-0.8169934640522847,353.5605428657087,0,2,4
2024-04-09,12150.0,11780.0,12058.57142857143,11486.0,10215.397260273972,0.08237232289951546,372.28650442843576,1,2,4
2024-04-10,12320.0,11950.0,12131.42857142857,11523.0,10221.753424657534,1.3991769547325061,398.1695185690115,2,2,4
2024-04-11,12370.0,11990.0,12190.0,11561.666666666666,10228.27397260274,0.40584415584414835,422.3177699917629,3,2,4
2024-04-12,12270.0,11900.0,12215.714285714286,11597.0,10234.493150684932,-0.808407437348424,436.00181904109166,4,2,4
2024-04-13,12600.0,12220.0,12298.57142857143,11646.0,10241.424657534246,2.689486552567244,463.4473522160971,5,2,4
2024-04-14,12320.0,11950.0,12310.0,11683.0,10247.589041095891,-2.2222222222222254,471.6745663611478,6,2,4
2024-04-15,12320.0,11950.0,12335.714285714286,11721.666666666666,10254.109589041096,0.0,474.85811553064343,0,2,4
2024-04-16,12350.0,11970.0,12364.285714285714,11763.333333333334,10260.712328767124,0.24350649350648457,473.2669534160003,1,2,4
2024-04-17,12500.0,12120.0,12390.0,11810.0,10267.72602739726,1.2145748987854255,474.6250788964971,2,2,4
2024-04-18,12710.0,12320.0,12438.57142857143,11863.333333333334,10275.452054794521,1.6799999999999926,483.0744451329417,3,2,4
2024-04-19,12710.0,12320.0,12501.42857142857,11915.0,10283.260273972603,0.0,488.1191912103648,4,2,4
2024-04-20,12790.0,12400.0,12528.57142857143,11968.333333333334,10291.232876712329,0.6294256490952055,493.5521027826738,5,2,4
2024-04-21,12830.0,12440.0,12601.42857142857,12015.333333333334,10299.369863013699,0.31274433150898506,506.5007290281337,6,2,4
2024-04-22,12800.0,12410.0,12670.0,12067.0,10307.452054794521,-0.2338269680436489,504.79186561046663,0,2,4
2024-04-23,12750.0,12360.0,12727.142857142857,12117.333333333334,10315.397260273972,-0.390625,494.66765808400703,1,2,4
2024-04-24,12480.0,12100.0,12724.285714285714,12158.666666666666,10322.602739726028,-2.117647058823524,470.02372158314694,2,2,4
2024-04-25,12510.0,12130.0,12695.714285714286,12199.666666666666,10329.835616438357,0.24038461538462563,443.64076282177035,3,2,4
2024-04-26,12510.0,12130.0,12667.142857142857,12238.666666666666,10336.931506849314,0.0,416.02995029268527,4,2,4
2024-04-27,12670.0,12280.0,12650.0,12282.0,10344.438356164384,1.2789768185451633,389.2734168984013,5,2,4
2024-04-28,12620.0,12240.0,12620.0,12319.333333333334,10351.945205479453,-0.39463299131807794,364.6153696930555,6,2,4
2024-04-29,12620.0,12240.0,12594.285714285714,12351.666666666666,10359.397260273972,0.0,345.73343661803494,0,2,4
2024-04-30,12620.0,12240.0,12575.714285714286,12384.0,10366.849315068494,0.0,322.421869713087,1,2,4
2024-05-01,12550.0,12170.0,12585.714285714286,12414.0,10374.109589041096,-0.5546751188589494,292.22806398364685,2,2,5
2024-05-02,12410.0,12030.0,12571.42857142857,12434.666666666666,10381.068493150686,-1.1155378486055745,267.4494258782785,3,2,5
2024-05-03,12560.0,12180.0,12578.57142857143,12459.666666666666,10388.191780821919,1.208702659145855,240.76721241696688,4,2,5
2024-05-04,12470.0,12090.0,12550.0,12476.666666666666,10394.82191780822,-0.7165605095541427,221.50478057237888,5,2,5
2024-05-05,12430.0,12050.0,12522.857142857143,12488.0,10401.369863013699,-0.3207698476343279,209.40638596538886,6,2,5
2024-05-06,12430.0,12050.0,12495.714285714286,12501.666666666666,10408.219178082192,0.0,190.31884921926184,0,2,5
2024-05-07,12450.0,12070.0,12471.42857142857,12508.666666666666,10415.123287671233,0.16090104585679832,184.12389631911157,1,2,5
2024-05-08,12480.0,12100.0,12461.42857142857,12520.0,10422.027397260274,0.24096385542169418,170.6175396256664,2,2,5
2024-05-09,12380.0,12000.0,12457.142857142857,12527.666666666666,10428.547945205479,-0.8012820512820484,158.12878499504276,3,2,5
2024-05-10,12380.0,12000.0,12431.42857142857,12529.666666666666,10434.90410958904,0.0,155.77356097612022,4,2,5
2024-05-11,12380.0,12000.0,12418.57142857143,12530.0,10441.315068493152,0.0,155.43043681977375,5,2,5
2024-05-12,12590.0,12080.0,12441.42857142857,12540.666666666666,10448.520547945205,1.696284329563813,147.76340206166466,6,2,5
2024-05-13,12590.0,12210.0,12464.285714285714,12540.333333333334,10455.780821917808,0.0,147.6361635302834,0,2,5
2024-05-14,12590.0,12210.0,12484.285714285714,12549.333333333334,10463.04109589041,0.0,141.85795064518487,1,2,5
2024-05-15,12540.0,12160.0,12492.857142857143,12556.666666666666,10470.082191780823,-0.3971405877680745,135.12021042279576,2,2,5
2024-05-16,12610.0,12230.0,12525.714285714286,12565.333333333334,10477.315068493152,0.5582137161084466,129.63432212033155,3,2,5
2024-05-17,12700.0,12310.0,12571.42857142857,12572.0,10484.95890410959,0.7137192704202988,131.29067514353193,4,2,5
2024-05-18,12620.0,12240.0,12605.714285714286,12569.0,10492.383561643835,-0.6299212598425252,129.03755133877212,5,2,5
2024-05-19,12750.0,12360.0,12628.57142857143,12570.333333333334,10500.410958904109,1.0301109350237647,130.74015644047955,6,2,5
2024-05-20,12750.0,12360.0,12651.42857142857,12569.0,10508.27397260274,0.0,128.6092719360468,0,2,5
2024-05-21,12900.0,12510.0,12695.714285714286,12571.333333333334,10516.547945205479,1.17647058823529,134.02864679333888,1,2,5
2024-05-22,12820.0,12430.0,12735.714285714286,12572.0,10524.575342465754,-0.6201550387596955,135.24945025188657,2,2,5
2024-05-23,12830.0,12440.0,12767.142857142857,12574.666666666666,10532.712328767124,0.07800312012480326,139.5987682334208,3,2,5
2024-05-24,12680.0,12290.0,12764.285714285714,12581.333333333334,10540.356164383562,-1.1691348402182333,139.69753862966033,4,2,5
2024-05-25,12540.0,12160.0,12752.857142857143,12582.333333333334,10547.835616438357,-1.104100946372244,139.27604277939895,5,2,5
2024-05-26,12540.0,12160.0,12722.857142857143,12583.333333333334,10555.287671232876,0.0,138.84581707734395,6,2,5
2024-05-27,12540.0,12160.0,12692.857142857143,12579.0,10562.630136986301,0.0,138.07419295058497,0,2,5
2024-05-28,12560.0,12180.0,12644.285714285714,12577.0,10570.027397260274,0.15948963317384823,137.8942623409017,1,2,5
2024-05-29,12620.0,12240.0,12615.714285714286,12577.0,10577.616438356165,0.4777070063694211,137.8942623409017,2,2,5
2024-05-30,12670.0,12280.0,12592.857142857143,12578.666666666666,10585.315068493152,0.3961965134706924,138.7315277143009,3,2,5
2024-05-31,12580.0,12200.0,12578.57142857143,12579.666666666666,10592.630136986301,-0.7103393843725381,138.62585053703486,4,2,5
2024-06-01,12660.0,12280.0,12595.714285714286,12588.0,10600.164383561643,0.6359300476947549,135.55505307486132,5,2,6
2024-06-02,12650.0,12270.0,12611.42857142857,12591.0,10607.534246575342,-0.07898894154818592,135.90945261710252,6,2,6
2024-06-03,12650.0,12270.0,12627.142857142857,12597.0,10615.04109589041,0.0,134.34772177139317,0,2,6
2024-06-04,12640.0,12260.0,12638.57142857143,12604.0,10622.575342465754,-0.07905138339920903,130.76960524337852,1,2,6
2024-06-05,12610.0,12230.0,12637.142857142857,12610.0,10630.054794520547,-0.2373417721519,126.5728630295986,2,2,6
2024-06-06,12610.0,12230.0,12628.57142857143,12615.333333333334,10637.452054794521,0.0,122.91666179759345,3,2,6
2024-06-07,12750.0,12360.0,12652.857142857143,12624.333333333334,10645.342465753425,1.1102299762093537,122.55001324954911,4,2,6
2024-06-08,12920.0,12530.0,12690.0,12642.333333333334,10653.753424657534,1.333333333333342,125.05676871980376,5,2,6
2024-06-09,12520.0,12140.0,12671.42857142857,12647.0,10661.04109589041,-3.095975232198145,117.30155656577534,6,2,6
2024-06-10,12520.0,12140.0,12652.857142857143,12651.666666666666,10668.328767123288,0.0,108.78905032954711,0,2,6
2024-06-11,12540.0,12160.0,12638.57142857143,12650.0,10675.671232876712,0.15974440894568342,110.14097549549327,1,2,6
2024-06-12,12550.0,12170.0,12630.0,12648.666666666666,10683.123287671233,0.07974481658692412,111.13003670390547,2,2,6
2024-06-13,12630.0,12250.0,12632.857142857143,12650.0,10690.82191780822,0.6374501992031822,110.64076694729232,3,2,6
2024-06-14,12660.0,12280.0,12620.0,12654.0,10698.657534246575,0.23752969121140222,108.67858336902997,4,2,6
2024-06-15,12580.0,12200.0,12571.42857142857,12653.0,10706.301369863013,-0.6319115323854652,109.23401011524629,5,2,6
2024-06-16,12720.0,12330.0,12600.0,12653.666666666666,10714.109589041096,1.11287758346581,109.59119437891906,6,2,6
2024-06-17,12720.0,12330.0,12628.57142857143,12657.0,10721.945205479453,0.0,110.051711984347,0,2,6
2024-06-18,12720.0,12330.0,12654.285714285714,12656.0,10729.780821917808,0.0,109.31132383052605,1,2,6
2024-06-19,12770.0,12380.0,12685.714285714286,12656.666666666666,10737.86301369863,0.39308176100629755,109.96342129694453,2,2,6
2024-06-20,12770.0,12380.0,12705.714285714286,12652.333333333334,10745.945205479453,0.0,102.34098964373936,3,2,6
2024-06-21,12840.0,12450.0,12731.42857142857,12653.0,10754.27397260274,0.5481597494126911,103.5291063537663,4,2,6
2024-06-22,12970.0,12580.0,12787.142857142857,12657.666666666666,10762.986301369863,1.0124610591900396,114.37034018041818,5,2,6
2024-06-23,12830.0,12440.0,12802.857142857143,12662.666666666666,10771.342465753425,-1.0794140323824197,118.58165623629837,6,2,6
2024-06-24,12830.0,12440.0,12818.57142857143,12672.333333333334,10779.698630136987,0.0,120.0483619036282,0,2,6
2024-06-25,12860.0,12470.0,12838.57142857143,12683.0,10788.13698630137,0.23382696804363778,122.0839168726324,1,2,6
2024-06-26,12940.0,12550.0,12862.857142857143,12696.333333333334,10796.849315068494,0.6220839813374734,127.64399126512538,2,2,6
2024-06-27,12870.0,12480.0,12877.142857142857,12706.666666666666,10805.424657534246,-0.5409582689335446,128.7695973269602,3,2,6
2024-06-28,12750.0,12360.0,12864.285714285714,12711.0,10813.72602739726,-0.9324009324009341,127.93721520663293,4,2,6
2024-06-29,12910.0,12520.0,12855.714285714286,12719.0,10822.465753424658,1.2549019607843048,132.70007665850773,5,2,6
2024-06-30,12910.0,12520.0,12867.142857142857,12730.0,10831.205479452055,0.0,134.44650262953186,6,2,6
2024-07-01,12910.0,12520.0,12878.57142857143,12738.333333333334,10839.945205479453,0.0,137.66734852870024,0,3,7
2024-07-02,12890.0,12500.0,12882.857142857143,12746.333333333334,10848.630136986301,-0.15491866769945517,139.32060108040758,1,3,7
2024-07-03,12940.0,12550.0,12882.857142857143,12756.0,10857.424657534246,0.38789759503490284,142.43207697732126,2,3,7
2024-07-04,12910.0,12520.0,12888.57142857143,12765.0,10866.082191780823,-0.23183925811437467,143.37676433813937,3,3,7
2024-07-05,13040.0,12640.0,12930.0,12779.333333333334,10875.068493150686,1.0069713400464808,148.7403044277879,4,3,7
2024-07-06,13100.0,12700.0,12957.142857142857,12795.666666666666,10884.27397260274,0.4601226993865115,156.22007759577855,5,3,7
2024-07-07,13180.0,12780.0,12995.714285714286,12810.0,10893.72602739726,0.6106870229007688,170.92042915872423,6,3,7
2024-07-08,13180.0,12780.0,13034.285714285714,12818.666666666666,10903.09589041096,0.0,182.86481408472227,0,3,7
2024-07-09,13190.0,12790.0,13077.142857142857,12841.0,10912.493150684932,0.07587253414265138,186.01724058124424,1,3,7
2024-07-10,13120.0,12720.0,13102.857142857143,12861.0,10921.616438356165,-0.5307050796057644,182.53672280605,2,3,7
2024-07-11,13020.0,12620.0,13118.57142857143,12877.0,10930.27397260274,-0.7621951219512146,174.27979881851635,3,3,7
2024-07-12,13080.0,12680.0,13124.285714285714,12894.666666666666,10939.09589041096,0.4608294930875667,166.68643561026218,4,3,7
2024-07-13,13180.0,12780.0,13135.714285714286,12913.0,10948.082191780823,0.7645259938837912,166.81912567214542,5,3,7
2024-07-14,13190.0,12790.0,13137.142857142857,12930.666666666666,10957.232876712329,0.07587253414265138,167.16568971071038,6,3,7
2024-07-15,13190.0,12790.0,13138.57142857143,12951.0,10966.438356164384,0.0,159.98599076715067,0,3,7
2024-07-16,13180.0,12780.0,13137.142857142857,12966.333333333334,10975.616438356165,-0.07581501137224889,159.1244001183122,1,3,7
2024-07-17,13390.0,12980.0,13175.714285714286,12988.666666666666,10985.369863013699,1.593323216995457,170.00473286286356,2,3,7
2024-07-18,13390.0,12980.0,13228.57142857143,13011.0,10995.068493150686,0.0,177.3434229272291,3,3,7
2024-07-19,13380.0,12970.0,13271.42857142857,13031.333333333334,11004.520547945205,-0.07468259895444529,183.61754354970097,4,3,7
2024-07-20,13290.0,12890.0,13287.142857142857,13048.666666666666,11013.698630136987,-0.6726457399103158,182.63839029506624,5,3,7
2024-07-21,13200.0,12800.0,13288.57142857143,13060.666666666666,11022.82191780822,-0.6772009029345383,180.26672447903906,6,3,7
2024-07-22,13200.0,12800.0,13290.0,13068.333333333334,11031.972602739726,0.0,181.16639966670328,0,3,7
2024-07-23,13200.0,12800.0,13292.857142857143,13080.666666666666,11041.123287671233,0.0,176.92650594562704,1,3,7
2024-07-24,13200.0,12800.0,13265.714285714286,13093.0,11050.219178082192,0.0,171.6682847831311,2,3,7
2024-07-25,13220.0,12820.0,13241.42857142857,13105.0,11059.342465753425,0.15151515151514694,167.34746013661697,3,3,7
2024-07-26,13160.0,12760.0,13210.0,13112.333333333334,11068.219178082192,-0.45385779122542047,164.66650379372447,4,3,7
2024-07-27,13050.0,12650.0,13175.714285714286,13118.333333333334,11076.684931506848,-0.8358662613981771,158.7034391863654,5,3,7
2024-07-28,13160.0,12760.0,13170.0,13132.0,11085.698630136987,0.8429118773946254,142.74162817545414,6,3,7
2024-07-29,13160.0,12760.0,13164.285714285714,13140.333333333334,11094.684931506848,0.0,136.49512643540544,0,3,7
2024-07-30,13220.0,12820.0,13167.142857142857,13150.666666666666,11103.835616438357,0.45592705167172287,130.03801389539854,1,3,7
2024-07-31,12910.0,12520.0,13125.714285714286,13150.666666666666,11112.109589041096,-2.344931921331317,130.03801389539854,2,3,7
2024-08-01,13300.0,12900.0,13137.142857142857,13164.333333333334,11121.424657534246,3.0209140201394202,123.05544960931674,3,3,8
2024-08-02,13440.0,13030.0,13177.142857142857,13181.0,11131.150684931506,1.0526315789473717,125.46053095686419,4,3,8
2024-08-03,13440.0,13030.0,13232.857142857143,13198.666666666666,11140.95890410959,0.0,123.28082137921658,5,3,8
2024-08-04,13410.0,13000.0,13268.57142857143,13211.0,11150.712328767124,-0.22321428571429047,125.35054296286529,6,3,8
2024-08-05,13410.0,13000.0,13304.285714285714,13221.333333333334,11160.328767123288,0.0,128.61954947108066,0,3,8
2024-08-06,13320.0,12920.0,13318.57142857143,13226.0,11169.698630136987,-0.6711409395973145,129.60417192246362,1,3,8
2024-08-07,13250.0,12850.0,13367.142857142857,13228.333333333334,11179.013698630137,-0.5255255255255276,129.3773772632753,2,3,8
2024-08-08,13110.0,12710.0,13340.0,13225.666666666666,11187.972602739726,-1.0566037735849076,131.00890555122754,3,3,8
2024-08-09,13110.0,12710.0,13292.857142857143,13225.333333333334,11196.90410958904,0.0,131.2994296647253,4,3,8
2024-08-10,13210.0,12810.0,13260.0,13231.666666666666,11206.164383561643,0.7627765064835978,125.50816248743548,5,3,8
2024-08-11,13130.0,12730.0,13220.0,13233.333333333334,11215.287671232876,-0.6056018168054456,123.74426725533147,6,3,8
2024-08-12,13130.0,12730.0,13180.0,13231.666666666666,11224.465753424658,0.0,124.81940978016624,0,3,8
2024-08-13,13230.0,12830.0,13167.142857142857,13233.0,11233.917808219177,0.7616146230007725,124.57237198699761,1,3,8
2024-08-14,13230.0,12830.0,13164.285714285714,13234.333333333334,11243.342465753425,0.0,124.310049900019,2,3,8
2024-08-15,13230.0,12830.0,13181.42857142857,13236.0,11252.794520547945,0.0,123.89094203225531,3,3,8
2024-08-16,13180.0,12780.0,13191.42857142857,13229.0,11262.027397260274,-0.37792894935751997,120.78336263762766,4,3,8
2024-08-17,13070.0,12670.0,13171.42857142857,13218.333333333334,11271.068493150686,-0.8345978755690431,120.20337172936947,5,3,8
2024-08-18,13200.0,12800.0,13181.42857142857,13212.333333333334,11280.575342465754,0.9946442234123998,116.28393708240273,6,3,8
2024-08-19,13180.0,12780.0,13188.57142857143,13208.666666666666,11290.054794520547,-0.15151515151514694,115.48199839982975,0,3,8
2024-08-20,13180.0,12780.0,13181.42857142857,13208.0,11299.534246575342,0.0,115.59143268746196,1,3,8
2024-08-21,13190.0,12790.0,13175.714285714286,13207.666666666666,11309.04109589041,0.07587253414265138,115.62971021953076,2,3,8
2024-08-22,13150.0,12750.0,13164.285714285714,13206.0,11318.301369863013,-0.30326004548900665,116.10340219130103,3,3,8
2024-08-23,13100.0,12700.0,13152.857142857143,13202.666666666666,11327.397260273972,-0.38022813688213253,117.70604336257679,4,3,8
2024-08-24,13150.0,12750.0,13164.285714285714,13200.333333333334,11336.410958904109,0.3816793893129722,118.04392325099312,5,3,8
2024-08-25,13240.0,12840.0,13170.0,13203.0,11345.753424657534,0.684410646387823,118.00496775215777,6,3,8
2024-08-26,13240.0,12840.0,13178.57142857143,13209.333333333334,11355.17808219178,0.0,114.55862325165627,0,3,8
2024-08-27,13240.0,12840.0,13187.142857142857,13212.0,11364.602739726028,0.0,114.30147674725188,1,3,8
2024-08-28,13240.0,12840.0,13194.285714285714,13214.666666666666,11373.972602739726,0.0,113.97922779266426,2,3,8
2024-08-29,13140.0,12740.0,13192.857142857143,13212.0,11382.95890410959,-0.7552870090634434,114.78315387803545,3,3,8
2024-08-30,13160.0,12760.0,13201.42857142857,13220.333333333334,11391.86301369863,0.15220700152207556,100.25771389673169,4,3,8
2024-08-31,13170.0,12770.0,13204.285714285714,13216.0,11400.739726027397,0.07598784194529085,99.50220929993728,5,3,8
2024-09-01,13060.0,12660.0,13178.57142857143,13203.333333333334,11409.424657534246,-0.8352315869400107,94.04083241504311,6,3,9
2024-09-02,13060.0,12660.0,13152.857142857143,13190.666666666666,11418.054794520547,0.0,86.34067780641645,0,3,9
2024-09-03,13060.0,12660.0,13127.142857142857,13179.0,11426.684931506848,0.0,79.01767589495519,1,3,9
2024-09-04,13120.0,12720.0,13110.0,13169.333333333334,11435.397260273972,0.45941807044409533,66.53665483906143,2,3,9
2024-09-05,13120.0,12720.0,13107.142857142857,13162.666666666666,11444.246575342466,0.0,60.68194831220184,3,3,9
2024-09-06,13150.0,12750.0,13105.714285714286,13159.333333333334,11453.287671232876,0.22865853658535773,58.42373947055232,4,3,9
2024-09-07,13200.0,12800.0,13110.0,13162.333333333334,11462.465753424658,0.3802281368821214,58.11304876851321,5,3,9
2024-09-08,13110.0,12710.0,13117.142857142857,13162.333333333334,11471.342465753425,-0.6818181818181834,58.11304876851321,6,3,9
2024-09-09,13110.0,12710.0,13124.285714285714,13159.0,11480.219178082192,0.0,58.152593564867246,0,3,9
2024-09-10,13030.0,12630.0,13120.0,13155.666666666666,11488.876712328767,-0.6102212051868783,62.57042010130341,1,3,9
2024-09-11,13040.0,12640.0,13108.57142857143,13152.666666666666,11497.452054794521,0.07674597083653367,65.91181848865072,2,3,9
2024-09-12,13140.0,12740.0,13111.42857142857,13149.666666666666,11506.493150684932,0.7668711656441785,64.29904988785215,3,3,9
2024-09-13,13120.0,12720.0,13107.142857142857,13146.0,11515.479452054795,-0.15220700152207556,62.67595920651789,4,3,9
2024-09-14,13250.0,12850.0,13114.285714285714,13146.666666666666,11524.849315068494,0.9908536585365946,63.69828305971846,5,3,9
2024-09-15,13350.0,12940.0,13148.57142857143,13152.333333333334,11534.356164383562,0.7547169811320753,73.56364044683438,6,3,9
2024-09-16,13350.0,12940.0,13182.857142857143,13161.666666666666,11543.780821917808,0.0,80.21880996159351,0,3,9
2024-09-17,13400.0,12990.0,13235.714285714286,13168.333333333334,11553.342465753425,0.3745318352059934,91.08856370133552,1,3,9
2024-09-18,13410.0,13000.0,13288.57142857143,13176.0,11562.90410958904,0.07462686567163423,101.22014247061131,2,3,9
2024-09-19,13370.0,12960.0,13321.42857142857,13182.333333333334,11572.328767123288,-0.2982848620432521,107.24394793277794,3,3,9
2024-09-20,13260.0,12860.0,13341.42857142857,13184.666666666666,11581.561643835616,-0.8227374719521285,108.17397651836082,4,3,9
2024-09-21,13340.0,12930.0,13354.285714285714,13191.0,11591.068493150686,0.6033182503770718,111.58265839979687,5,3,9
2024-09-22,13430.0,12890.0,13365.714285714286,13202.0,11600.794520547945,0.6746626686656709,118.36238918173488,6,3,9
2024-09-23,13430.0,13020.0,13377.142857142857,13211.333333333334,11610.520547945205,0.0,124.97539987977017,0,3,9
2024-09-24,13430.0,13020.0,13381.42857142857,13217.666666666666,11620.246575342466,0.0,131.14044415187342,1,3,9
2024-09-25,13340.0,12930.0,13371.42857142857,13221.0,11629.917808219177,-0.6701414743112477,132.98560980117406,2,3,9
2024-09-26,13450.0,13040.0,13382.857142857143,13228.0,11639.917808219177,0.8245877061469287,139.39277179245738,3,3,9
2024-09-27,13430.0,13020.0,13407.142857142857,13234.333333333334,11649.945205479453,-0.14869888475836923,144.19056675326777,4,3,9
2024-09-28,13430.0,13020.0,13420.0,13244.0,11659.589041095891,0.0,147.33494564188243,5,3,9
